Namespace(basenet='vgg16_reducedfc.pth', batch_size=16, cuda=True, dataset='VOC', dataset_root='../data_SRDP/VOCdevkit', gamma=0.1, lr=1e-06, momentum=0.9, num_workers=8, resume=None, save_folder='weights/', start_iter=0, visdom=False, weight_decay=0.0005) 
iter 0 || Loss: 6074.5042724609375 || cur_lr: 1e-06 
iter 55300 || Loss: 702.3767395019531 || cur_lr: 1e-06 
iter 55310 || Loss: 1042.569091796875 || cur_lr: 1e-06 
iter 55320 || Loss: 764.0609436035156 || cur_lr: 1e-06 
iter 55330 || Loss: 985.2290649414062 || cur_lr: 1e-06 
iter 55340 || Loss: 806.7176208496094 || cur_lr: 1e-06 
iter 55350 || Loss: 1259.5962524414062 || cur_lr: 1e-06 
iter 55360 || Loss: 790.5113220214844 || cur_lr: 1e-06 
iter 55370 || Loss: 637.2739410400391 || cur_lr: 1e-06 
iter 55380 || Loss: 544.6524810791016 || cur_lr: 1e-06 
iter 55390 || Loss: 678.7072448730469 || cur_lr: 1e-06 
iter 55400 || Loss: 864.7938232421875 || cur_lr: 1e-06 
iter 55410 || Loss: 529.0991973876953 || cur_lr: 1e-06 
iter 55420 || Loss: 835.2243499755859 || cur_lr: 1e-06 
iter 55430 || Loss: 997.5229797363281 || cur_lr: 1e-06 
iter 55440 || Loss: 471.9609832763672 || cur_lr: 1e-06 
iter 55450 || Loss: 926.5601806640625 || cur_lr: 1e-06 
iter 55460 || Loss: 1413.8763732910156 || cur_lr: 1e-06 
iter 55470 || Loss: 669.4991455078125 || cur_lr: 1e-06 
iter 55480 || Loss: 1000.3864135742188 || cur_lr: 1e-06 
iter 55490 || Loss: 1090.9424285888672 || cur_lr: 1e-06 
iter 55500 || Loss: 569.0321044921875 || cur_lr: 1e-06 
iter 55510 || Loss: 1002.0922241210938 || cur_lr: 1e-06 
iter 55520 || Loss: 1110.7808532714844 || cur_lr: 1e-06 
iter 55530 || Loss: 730.0908508300781 || cur_lr: 1e-06 
iter 55540 || Loss: 729.9106750488281 || cur_lr: 1e-06 
iter 55550 || Loss: 763.6400299072266 || cur_lr: 1e-06 
iter 55560 || Loss: 1159.1126098632812 || cur_lr: 1e-06 
iter 55570 || Loss: 780.6244964599609 || cur_lr: 1e-06 
iter 55580 || Loss: 826.0356750488281 || cur_lr: 1e-06 
iter 55590 || Loss: 767.0118713378906 || cur_lr: 1e-06 
iter 55600 || Loss: 951.1444091796875 || cur_lr: 1e-06 
iter 55610 || Loss: 666.6328430175781 || cur_lr: 1e-06 
iter 55620 || Loss: 747.0401916503906 || cur_lr: 1e-06 
iter 55630 || Loss: 685.4961700439453 || cur_lr: 1e-06 
iter 55640 || Loss: 824.7535858154297 || cur_lr: 1e-06 
iter 55650 || Loss: 888.9248046875 || cur_lr: 1e-06 
iter 55660 || Loss: 728.6642608642578 || cur_lr: 1e-06 
iter 55670 || Loss: 1111.4461975097656 || cur_lr: 1e-06 
iter 55680 || Loss: 974.7067260742188 || cur_lr: 1e-06 
iter 55690 || Loss: 685.8117065429688 || cur_lr: 1e-06 
iter 55700 || Loss: 839.93896484375 || cur_lr: 1e-06 
iter 55710 || Loss: 797.7914123535156 || cur_lr: 1e-06 
iter 55720 || Loss: 636.4105834960938 || cur_lr: 1e-06 
iter 55730 || Loss: 879.3857421875 || cur_lr: 1e-06 
iter 55740 || Loss: 931.485107421875 || cur_lr: 1e-06 
iter 55750 || Loss: 981.9588623046875 || cur_lr: 1e-06 
iter 55760 || Loss: 559.865234375 || cur_lr: 1e-06 
iter 55770 || Loss: 1180.5303649902344 || cur_lr: 1e-06 
iter 55780 || Loss: 766.0089111328125 || cur_lr: 1e-06 
iter 55790 || Loss: 630.5619659423828 || cur_lr: 1e-06 
iter 55800 || Loss: 1251.3230895996094 || cur_lr: 1e-06 
iter 55810 || Loss: 931.3262634277344 || cur_lr: 1e-06 
iter 55820 || Loss: 818.9010925292969 || cur_lr: 1e-06 
iter 55830 || Loss: 1200.7488098144531 || cur_lr: 1e-06 
iter 55840 || Loss: 816.1057434082031 || cur_lr: 1e-06 
iter 55850 || Loss: 640.9608154296875 || cur_lr: 1e-06 
iter 55860 || Loss: 823.4371337890625 || cur_lr: 1e-06 
iter 55870 || Loss: 1266.969482421875 || cur_lr: 1e-06 
iter 55880 || Loss: 951.0442199707031 || cur_lr: 1e-06 
iter 55890 || Loss: 830.0592193603516 || cur_lr: 1e-06 
iter 55900 || Loss: 1174.9886474609375 || cur_lr: 1e-06 
iter 55910 || Loss: 836.7027740478516 || cur_lr: 1e-06 
iter 55920 || Loss: 645.4250640869141 || cur_lr: 1e-06 
iter 55930 || Loss: 748.894287109375 || cur_lr: 1e-06 
iter 55940 || Loss: 754.3748168945312 || cur_lr: 1e-06 
iter 55950 || Loss: 1529.2789611816406 || cur_lr: 1e-06 
iter 55960 || Loss: 1427.1737365722656 || cur_lr: 1e-06 
iter 55970 || Loss: 1394.1710815429688 || cur_lr: 1e-06 
iter 55980 || Loss: 926.189697265625 || cur_lr: 1e-06 
iter 55990 || Loss: 942.1070861816406 || cur_lr: 1e-06 
iter 56000 || Loss: 1015.5692749023438 || cur_lr: 1e-06 
iter 56010 || Loss: 637.9459991455078 || cur_lr: 1e-06 
iter 56020 || Loss: 852.8555603027344 || cur_lr: 1e-06 
iter 56030 || Loss: 684.0305480957031 || cur_lr: 1e-06 
iter 56040 || Loss: 750.5019683837891 || cur_lr: 1e-06 
iter 56050 || Loss: 675.7962036132812 || cur_lr: 1e-06 
iter 56060 || Loss: 669.1283721923828 || cur_lr: 1e-06 
iter 56070 || Loss: 839.62060546875 || cur_lr: 1e-06 
iter 56080 || Loss: 1303.1838684082031 || cur_lr: 1e-06 
iter 56090 || Loss: 974.6256408691406 || cur_lr: 1e-06 
iter 56100 || Loss: 730.9683837890625 || cur_lr: 1e-06 
iter 56110 || Loss: 664.7283172607422 || cur_lr: 1e-06 
iter 56120 || Loss: 934.9142761230469 || cur_lr: 1e-06 
iter 56130 || Loss: 846.863525390625 || cur_lr: 1e-06 
iter 56140 || Loss: 881.8394470214844 || cur_lr: 1e-06 
iter 56150 || Loss: 905.8697814941406 || cur_lr: 1e-06 
iter 56160 || Loss: 847.348876953125 || cur_lr: 1e-06 
iter 56170 || Loss: 794.6745758056641 || cur_lr: 1e-06 
iter 56180 || Loss: 870.7309112548828 || cur_lr: 1e-06 
iter 56190 || Loss: 1368.3146667480469 || cur_lr: 1e-06 
iter 56200 || Loss: 905.1393737792969 || cur_lr: 1e-06 
iter 56210 || Loss: 1264.9019165039062 || cur_lr: 1e-06 
iter 56220 || Loss: 887.9930725097656 || cur_lr: 1e-06 
iter 56230 || Loss: 949.3700256347656 || cur_lr: 1e-06 
iter 56240 || Loss: 1014.5307922363281 || cur_lr: 1e-06 
iter 56250 || Loss: 777.8726806640625 || cur_lr: 1e-06 
iter 56260 || Loss: 809.4089660644531 || cur_lr: 1e-06 
iter 56270 || Loss: 1149.4642944335938 || cur_lr: 1e-06 
iter 56280 || Loss: 614.6131591796875 || cur_lr: 1e-06 
iter 56290 || Loss: 1307.0680541992188 || cur_lr: 1e-06 
iter 56300 || Loss: 870.4851379394531 || cur_lr: 1e-06 
iter 56310 || Loss: 597.4250030517578 || cur_lr: 1e-06 
iter 56320 || Loss: 1119.0796508789062 || cur_lr: 1e-06 
iter 56330 || Loss: 595.0283966064453 || cur_lr: 1e-06 
iter 56340 || Loss: 822.6063232421875 || cur_lr: 1e-06 
iter 56350 || Loss: 786.1004791259766 || cur_lr: 1e-06 
iter 56360 || Loss: 951.9292907714844 || cur_lr: 1e-06 
iter 56370 || Loss: 932.76611328125 || cur_lr: 1e-06 
iter 56380 || Loss: 556.6246185302734 || cur_lr: 1e-06 
iter 56390 || Loss: 803.2621765136719 || cur_lr: 1e-06 
iter 56400 || Loss: 663.7345581054688 || cur_lr: 1e-06 
iter 56410 || Loss: 696.9996643066406 || cur_lr: 1e-06 
iter 56420 || Loss: 894.73828125 || cur_lr: 1e-06 
iter 56430 || Loss: 913.3836669921875 || cur_lr: 1e-06 
iter 56440 || Loss: 571.7549591064453 || cur_lr: 1e-06 
iter 56450 || Loss: 811.2260437011719 || cur_lr: 1e-06 
iter 56460 || Loss: 1429.1896667480469 || cur_lr: 1e-06 
iter 56470 || Loss: 943.4197235107422 || cur_lr: 1e-06 
iter 56480 || Loss: 784.8552856445312 || cur_lr: 1e-06 
iter 56490 || Loss: 870.1840515136719 || cur_lr: 1e-06 
iter 56500 || Loss: 1192.4912414550781 || cur_lr: 1e-06 
iter 56510 || Loss: 806.4844055175781 || cur_lr: 1e-06 
iter 56520 || Loss: 770.2462921142578 || cur_lr: 1e-06 
iter 56530 || Loss: 1062.652587890625 || cur_lr: 1e-06 
iter 56540 || Loss: 950.5088348388672 || cur_lr: 1e-06 
iter 56550 || Loss: 944.4602661132812 || cur_lr: 1e-06 
iter 56560 || Loss: 757.2281646728516 || cur_lr: 1e-06 
iter 56570 || Loss: 588.5576782226562 || cur_lr: 1e-06 
iter 56580 || Loss: 791.02685546875 || cur_lr: 1e-06 
iter 56590 || Loss: 866.5601043701172 || cur_lr: 1e-06 
iter 56600 || Loss: 1121.5474548339844 || cur_lr: 1e-06 
iter 56610 || Loss: 744.5514678955078 || cur_lr: 1e-06 
iter 56620 || Loss: 883.9436950683594 || cur_lr: 1e-06 
iter 56630 || Loss: 651.2872772216797 || cur_lr: 1e-06 
iter 56640 || Loss: 724.6879272460938 || cur_lr: 1e-06 
iter 56650 || Loss: 611.6687927246094 || cur_lr: 1e-06 
iter 56660 || Loss: 464.6426696777344 || cur_lr: 1e-06 
iter 56670 || Loss: 1074.3455810546875 || cur_lr: 1e-06 
iter 56680 || Loss: 606.9421539306641 || cur_lr: 1e-06 
iter 56690 || Loss: 1001.8473510742188 || cur_lr: 1e-06 
iter 56700 || Loss: 1052.4898071289062 || cur_lr: 1e-06 
iter 56710 || Loss: 847.3815612792969 || cur_lr: 1e-06 
iter 56720 || Loss: 592.3002014160156 || cur_lr: 1e-06 
iter 56730 || Loss: 491.80975341796875 || cur_lr: 1e-06 
iter 56740 || Loss: 984.4363403320312 || cur_lr: 1e-06 
iter 56750 || Loss: 714.2701873779297 || cur_lr: 1e-06 
iter 56760 || Loss: 1088.3544616699219 || cur_lr: 1e-06 
iter 56770 || Loss: 1057.7264709472656 || cur_lr: 1e-06 
iter 56780 || Loss: 776.4891357421875 || cur_lr: 1e-06 
iter 56790 || Loss: 1104.1426086425781 || cur_lr: 1e-06 
iter 56800 || Loss: 868.1878051757812 || cur_lr: 1e-06 
iter 56810 || Loss: 763.2651062011719 || cur_lr: 1e-06 
iter 56820 || Loss: 919.6814880371094 || cur_lr: 1e-06 
iter 56830 || Loss: 744.8438568115234 || cur_lr: 1e-06 
iter 56840 || Loss: 944.5041198730469 || cur_lr: 1e-06 
iter 56850 || Loss: 944.818603515625 || cur_lr: 1e-06 
iter 56860 || Loss: 766.13525390625 || cur_lr: 1e-06 
iter 56870 || Loss: 723.6831359863281 || cur_lr: 1e-06 
iter 56880 || Loss: 877.319091796875 || cur_lr: 1e-06 
iter 56890 || Loss: 1009.1387939453125 || cur_lr: 1e-06 
iter 56900 || Loss: 977.6293334960938 || cur_lr: 1e-06 
iter 56910 || Loss: 1051.4726257324219 || cur_lr: 1e-06 
iter 56920 || Loss: 559.1067199707031 || cur_lr: 1e-06 
iter 56930 || Loss: 648.4590759277344 || cur_lr: 1e-06 
iter 56940 || Loss: 696.7938079833984 || cur_lr: 1e-06 
iter 56950 || Loss: 614.4662322998047 || cur_lr: 1e-06 
iter 56960 || Loss: 826.7151947021484 || cur_lr: 1e-06 
iter 56970 || Loss: 1021.0618896484375 || cur_lr: 1e-06 
iter 56980 || Loss: 974.8488159179688 || cur_lr: 1e-06 
iter 56990 || Loss: 1467.6392822265625 || cur_lr: 1e-06 
iter 57000 || Loss: 592.8089904785156 || cur_lr: 1e-06 
iter 57010 || Loss: 584.4950256347656 || cur_lr: 1e-06 
iter 57020 || Loss: 1023.5400085449219 || cur_lr: 1e-06 
iter 57030 || Loss: 769.9136810302734 || cur_lr: 1e-06 
iter 57040 || Loss: 1003.3816833496094 || cur_lr: 1e-06 
iter 57050 || Loss: 733.6964263916016 || cur_lr: 1e-06 
iter 57060 || Loss: 714.2908782958984 || cur_lr: 1e-06 
iter 57070 || Loss: 874.694091796875 || cur_lr: 1e-06 
iter 57080 || Loss: 640.8016510009766 || cur_lr: 1e-06 
iter 57090 || Loss: 828.0603332519531 || cur_lr: 1e-06 
iter 57100 || Loss: 905.8457641601562 || cur_lr: 1e-06 
iter 57110 || Loss: 855.9247436523438 || cur_lr: 1e-06 
iter 57120 || Loss: 713.8455657958984 || cur_lr: 1e-06 
iter 57130 || Loss: 548.1780548095703 || cur_lr: 1e-06 
iter 57140 || Loss: 664.4866638183594 || cur_lr: 1e-06 
iter 57150 || Loss: 1039.2214965820312 || cur_lr: 1e-06 
iter 57160 || Loss: 1197.2876892089844 || cur_lr: 1e-06 
iter 57170 || Loss: 925.5641174316406 || cur_lr: 1e-06 
iter 57180 || Loss: 522.2471313476562 || cur_lr: 1e-06 
iter 57190 || Loss: 707.5584411621094 || cur_lr: 1e-06 
iter 57200 || Loss: 596.4869384765625 || cur_lr: 1e-06 
iter 57210 || Loss: 671.5695953369141 || cur_lr: 1e-06 
iter 57220 || Loss: 882.4692077636719 || cur_lr: 1e-06 
iter 57230 || Loss: 895.7676849365234 || cur_lr: 1e-06 
iter 57240 || Loss: 482.46766662597656 || cur_lr: 1e-06 
iter 57250 || Loss: 941.50830078125 || cur_lr: 1e-06 
iter 57260 || Loss: 1181.6473083496094 || cur_lr: 1e-06 
iter 57270 || Loss: 893.7519836425781 || cur_lr: 1e-06 
iter 57280 || Loss: 921.0834045410156 || cur_lr: 1e-06 
iter 57290 || Loss: 876.1009368896484 || cur_lr: 1e-06 
iter 57300 || Loss: 810.6847229003906 || cur_lr: 1e-06 
iter 57310 || Loss: 745.9172668457031 || cur_lr: 1e-06 
iter 57320 || Loss: 710.7243194580078 || cur_lr: 1e-06 
iter 57330 || Loss: 749.7478637695312 || cur_lr: 1e-06 
iter 57340 || Loss: 877.3347473144531 || cur_lr: 1e-06 
iter 57350 || Loss: 768.8796234130859 || cur_lr: 1e-06 
iter 57360 || Loss: 1614.603271484375 || cur_lr: 1e-06 
iter 57370 || Loss: 622.8191833496094 || cur_lr: 1e-06 
iter 57380 || Loss: 750.7724304199219 || cur_lr: 1e-06 
iter 57390 || Loss: 757.6492462158203 || cur_lr: 1e-06 
iter 57400 || Loss: 1365.9201965332031 || cur_lr: 1e-06 
iter 57410 || Loss: 687.5778350830078 || cur_lr: 1e-06 
iter 57420 || Loss: 969.9757690429688 || cur_lr: 1e-06 
iter 57430 || Loss: 663.9302368164062 || cur_lr: 1e-06 
iter 57440 || Loss: 816.4031066894531 || cur_lr: 1e-06 
iter 57450 || Loss: 922.1247253417969 || cur_lr: 1e-06 
iter 57460 || Loss: 567.8902282714844 || cur_lr: 1e-06 
iter 57470 || Loss: 912.8853759765625 || cur_lr: 1e-06 
iter 57480 || Loss: 859.103271484375 || cur_lr: 1e-06 
iter 57490 || Loss: 1188.6121215820312 || cur_lr: 1e-06 
iter 57500 || Loss: 1548.6766357421875 || cur_lr: 1e-06 
iter 57510 || Loss: 962.7793884277344 || cur_lr: 1e-06 
iter 57520 || Loss: 802.6834106445312 || cur_lr: 1e-06 
iter 57530 || Loss: 770.77294921875 || cur_lr: 1e-06 
iter 57540 || Loss: 759.9733123779297 || cur_lr: 1e-06 
iter 57550 || Loss: 639.1816864013672 || cur_lr: 1e-06 
iter 57560 || Loss: 765.5398712158203 || cur_lr: 1e-06 
iter 57570 || Loss: 531.1404571533203 || cur_lr: 1e-06 
iter 57580 || Loss: 925.621826171875 || cur_lr: 1e-06 
iter 57590 || Loss: 727.1356964111328 || cur_lr: 1e-06 
iter 57600 || Loss: 670.5504760742188 || cur_lr: 1e-06 
iter 57610 || Loss: 663.2857971191406 || cur_lr: 1e-06 
iter 57620 || Loss: 798.7196502685547 || cur_lr: 1e-06 
iter 57630 || Loss: 835.9129028320312 || cur_lr: 1e-06 
iter 57640 || Loss: 453.07078552246094 || cur_lr: 1e-06 
iter 57650 || Loss: 917.0101928710938 || cur_lr: 1e-06 
iter 57660 || Loss: 996.6604614257812 || cur_lr: 1e-06 
iter 57670 || Loss: 943.3171691894531 || cur_lr: 1e-06 
iter 57680 || Loss: 544.5906677246094 || cur_lr: 1e-06 
iter 57690 || Loss: 658.7213287353516 || cur_lr: 1e-06 
iter 57700 || Loss: 1107.3114929199219 || cur_lr: 1e-06 
iter 57710 || Loss: 761.57373046875 || cur_lr: 1e-06 
iter 57720 || Loss: 1096.385498046875 || cur_lr: 1e-06 
iter 57730 || Loss: 526.7572479248047 || cur_lr: 1e-06 
iter 57740 || Loss: 702.3257751464844 || cur_lr: 1e-06 
iter 57750 || Loss: 577.4849395751953 || cur_lr: 1e-06 
iter 57760 || Loss: 630.4435119628906 || cur_lr: 1e-06 
iter 57770 || Loss: 750.8572998046875 || cur_lr: 1e-06 
iter 57780 || Loss: 659.0457458496094 || cur_lr: 1e-06 
iter 57790 || Loss: 689.176025390625 || cur_lr: 1e-06 
iter 57800 || Loss: 585.4016723632812 || cur_lr: 1e-06 
iter 57810 || Loss: 625.3532867431641 || cur_lr: 1e-06 
iter 57820 || Loss: 742.4197998046875 || cur_lr: 1e-06 
iter 57830 || Loss: 943.3304443359375 || cur_lr: 1e-06 
iter 57840 || Loss: 699.8926086425781 || cur_lr: 1e-06 
iter 57850 || Loss: 950.4394226074219 || cur_lr: 1e-06 
iter 57860 || Loss: 1035.8809509277344 || cur_lr: 1e-06 
iter 57870 || Loss: 984.3524169921875 || cur_lr: 1e-06 
iter 57880 || Loss: 1179.1837768554688 || cur_lr: 1e-06 
iter 57890 || Loss: 639.7353515625 || cur_lr: 1e-06 
iter 57900 || Loss: 787.1387329101562 || cur_lr: 1e-06 
iter 57910 || Loss: 698.3829040527344 || cur_lr: 1e-06 
iter 57920 || Loss: 799.8641967773438 || cur_lr: 1e-06 
iter 57930 || Loss: 1089.1226196289062 || cur_lr: 1e-06 
iter 57940 || Loss: 799.8726806640625 || cur_lr: 1e-06 
iter 57950 || Loss: 1042.7251892089844 || cur_lr: 1e-06 
iter 57960 || Loss: 840.0544738769531 || cur_lr: 1e-06 
iter 57970 || Loss: 1442.7646484375 || cur_lr: 1e-06 
iter 57980 || Loss: 924.0628051757812 || cur_lr: 1e-06 
iter 57990 || Loss: 1233.3584289550781 || cur_lr: 1e-06 
iter 58000 || Loss: 1318.917724609375 || cur_lr: 1e-06 
iter 58010 || Loss: 965.6260375976562 || cur_lr: 1e-06 
iter 58020 || Loss: 1178.1820068359375 || cur_lr: 1e-06 
iter 58030 || Loss: 869.4181823730469 || cur_lr: 1e-06 
iter 58040 || Loss: 1040.4095153808594 || cur_lr: 1e-06 
iter 58050 || Loss: 876.6168670654297 || cur_lr: 1e-06 
iter 58060 || Loss: 681.3708343505859 || cur_lr: 1e-06 
iter 58070 || Loss: 572.5019226074219 || cur_lr: 1e-06 
iter 58080 || Loss: 1177.7577514648438 || cur_lr: 1e-06 
iter 58090 || Loss: 762.5130310058594 || cur_lr: 1e-06 
iter 58100 || Loss: 1121.3011169433594 || cur_lr: 1e-06 
iter 58110 || Loss: 767.7370300292969 || cur_lr: 1e-06 
iter 58120 || Loss: 873.126953125 || cur_lr: 1e-06 
iter 58130 || Loss: 627.2153625488281 || cur_lr: 1e-06 
iter 58140 || Loss: 846.0874938964844 || cur_lr: 1e-06 
iter 58150 || Loss: 681.3862609863281 || cur_lr: 1e-06 
iter 58160 || Loss: 743.4771881103516 || cur_lr: 1e-06 
iter 58170 || Loss: 739.2518615722656 || cur_lr: 1e-06 
iter 58180 || Loss: 1085.4755249023438 || cur_lr: 1e-06 
iter 58190 || Loss: 623.0150451660156 || cur_lr: 1e-06 
iter 58200 || Loss: 998.2522277832031 || cur_lr: 1e-06 
iter 58210 || Loss: 787.2854766845703 || cur_lr: 1e-06 
iter 58220 || Loss: 782.5906372070312 || cur_lr: 1e-06 
iter 58230 || Loss: 910.1490478515625 || cur_lr: 1e-06 
iter 58240 || Loss: 791.9391632080078 || cur_lr: 1e-06 
iter 58250 || Loss: 948.4094543457031 || cur_lr: 1e-06 
iter 58260 || Loss: 916.5031127929688 || cur_lr: 1e-06 
iter 58270 || Loss: 1016.6094055175781 || cur_lr: 1e-06 
iter 58280 || Loss: 997.8347778320312 || cur_lr: 1e-06 
iter 58290 || Loss: 577.4945983886719 || cur_lr: 1e-06 
iter 58300 || Loss: 1130.8948974609375 || cur_lr: 1e-06 
iter 58310 || Loss: 742.9326324462891 || cur_lr: 1e-06 
iter 58320 || Loss: 949.0018920898438 || cur_lr: 1e-06 
iter 58330 || Loss: 748.7900390625 || cur_lr: 1e-06 
iter 58340 || Loss: 745.4060668945312 || cur_lr: 1e-06 
iter 58350 || Loss: 843.2148284912109 || cur_lr: 1e-06 
iter 58360 || Loss: 925.9790954589844 || cur_lr: 1e-06 
iter 58370 || Loss: 865.2724304199219 || cur_lr: 1e-06 
iter 58380 || Loss: 543.4837341308594 || cur_lr: 1e-06 
iter 58390 || Loss: 946.9613342285156 || cur_lr: 1e-06 
iter 58400 || Loss: 1032.2361145019531 || cur_lr: 1e-06 
iter 58410 || Loss: 952.9317016601562 || cur_lr: 1e-06 
iter 58420 || Loss: 1048.565673828125 || cur_lr: 1e-06 
iter 58430 || Loss: 914.6860656738281 || cur_lr: 1e-06 
iter 58440 || Loss: 1260.5343322753906 || cur_lr: 1e-06 
iter 58450 || Loss: 900.3557434082031 || cur_lr: 1e-06 
iter 58460 || Loss: 862.8111267089844 || cur_lr: 1e-06 
iter 58470 || Loss: 1312.5850830078125 || cur_lr: 1e-06 
iter 58480 || Loss: 1165.2485656738281 || cur_lr: 1e-06 
iter 58490 || Loss: 716.2821502685547 || cur_lr: 1e-06 
iter 58500 || Loss: 867.3011474609375 || cur_lr: 1e-06 
iter 58510 || Loss: 1260.8082885742188 || cur_lr: 1e-06 
iter 58520 || Loss: 744.7766723632812 || cur_lr: 1e-06 
iter 58530 || Loss: 1291.5750427246094 || cur_lr: 1e-06 
iter 58540 || Loss: 1189.4162292480469 || cur_lr: 1e-06 
iter 58550 || Loss: 1093.8023376464844 || cur_lr: 1e-06 
iter 58560 || Loss: 1400.7118530273438 || cur_lr: 1e-06 
iter 58570 || Loss: 753.4276428222656 || cur_lr: 1e-06 
iter 58580 || Loss: 665.8336791992188 || cur_lr: 1e-06 
iter 58590 || Loss: 925.9896545410156 || cur_lr: 1e-06 
iter 58600 || Loss: 814.7798461914062 || cur_lr: 1e-06 
iter 58610 || Loss: 670.4574890136719 || cur_lr: 1e-06 
iter 58620 || Loss: 1013.2357177734375 || cur_lr: 1e-06 
iter 58630 || Loss: 974.2271423339844 || cur_lr: 1e-06 
iter 58640 || Loss: 1235.4954833984375 || cur_lr: 1e-06 
iter 58650 || Loss: 608.7233123779297 || cur_lr: 1e-06 
iter 58660 || Loss: 1312.8041687011719 || cur_lr: 1e-06 
iter 58670 || Loss: 683.8494720458984 || cur_lr: 1e-06 
iter 58680 || Loss: 695.4175567626953 || cur_lr: 1e-06 
iter 58690 || Loss: 887.6461791992188 || cur_lr: 1e-06 
iter 58700 || Loss: 1424.8298645019531 || cur_lr: 1e-06 
iter 58710 || Loss: 626.5424346923828 || cur_lr: 1e-06 
iter 58720 || Loss: 956.7105407714844 || cur_lr: 1e-06 
iter 58730 || Loss: 1078.5454406738281 || cur_lr: 1e-06 
iter 58740 || Loss: 606.5061950683594 || cur_lr: 1e-06 
iter 58750 || Loss: 782.8740081787109 || cur_lr: 1e-06 
iter 58760 || Loss: 1052.6051635742188 || cur_lr: 1e-06 
iter 58770 || Loss: 1287.5610046386719 || cur_lr: 1e-06 
iter 58780 || Loss: 708.7045440673828 || cur_lr: 1e-06 
iter 58790 || Loss: 652.45263671875 || cur_lr: 1e-06 
iter 58800 || Loss: 1208.024658203125 || cur_lr: 1e-06 
iter 58810 || Loss: 784.2828979492188 || cur_lr: 1e-06 
iter 58820 || Loss: 812.9932861328125 || cur_lr: 1e-06 
iter 58830 || Loss: 1699.29150390625 || cur_lr: 1e-06 
iter 58840 || Loss: 835.7660827636719 || cur_lr: 1e-06 
iter 58850 || Loss: 879.7752990722656 || cur_lr: 1e-06 
iter 58860 || Loss: 906.3888244628906 || cur_lr: 1e-06 
iter 58870 || Loss: 1175.1238708496094 || cur_lr: 1e-06 
iter 58880 || Loss: 710.5527648925781 || cur_lr: 1e-06 
iter 58890 || Loss: 1230.0711364746094 || cur_lr: 1e-06 
iter 58900 || Loss: 829.558837890625 || cur_lr: 1e-06 
iter 58910 || Loss: 911.020751953125 || cur_lr: 1e-06 
iter 58920 || Loss: 783.7273559570312 || cur_lr: 1e-06 
iter 58930 || Loss: 2045.8634033203125 || cur_lr: 1e-06 
iter 58940 || Loss: 803.6204376220703 || cur_lr: 1e-06 
iter 58950 || Loss: 1209.5997924804688 || cur_lr: 1e-06 
iter 58960 || Loss: 622.8053283691406 || cur_lr: 1e-06 
iter 58970 || Loss: 627.3831481933594 || cur_lr: 1e-06 
iter 58980 || Loss: 705.3736724853516 || cur_lr: 1e-06 
iter 58990 || Loss: 1108.1850280761719 || cur_lr: 1e-06 
iter 59000 || Loss: 1342.5989685058594 || cur_lr: 1e-06 
iter 59010 || Loss: 1053.4765625 || cur_lr: 1e-06 
iter 59020 || Loss: 711.3392639160156 || cur_lr: 1e-06 
iter 59030 || Loss: 773.1862487792969 || cur_lr: 1e-06 
iter 59040 || Loss: 792.8764953613281 || cur_lr: 1e-06 
iter 59050 || Loss: 650.8670043945312 || cur_lr: 1e-06 
iter 59060 || Loss: 663.2557678222656 || cur_lr: 1e-06 
iter 59070 || Loss: 833.176025390625 || cur_lr: 1e-06 
iter 59080 || Loss: 1142.2750549316406 || cur_lr: 1e-06 
iter 59090 || Loss: 1065.4946899414062 || cur_lr: 1e-06 
iter 59100 || Loss: 893.4044189453125 || cur_lr: 1e-06 
iter 59110 || Loss: 936.1702880859375 || cur_lr: 1e-06 
iter 59120 || Loss: 656.2509460449219 || cur_lr: 1e-06 
iter 59130 || Loss: 1092.7598876953125 || cur_lr: 1e-06 
iter 59140 || Loss: 573.2230529785156 || cur_lr: 1e-06 
iter 59150 || Loss: 659.8709106445312 || cur_lr: 1e-06 
iter 59160 || Loss: 804.2542266845703 || cur_lr: 1e-06 
iter 59170 || Loss: 777.2440185546875 || cur_lr: 1e-06 
iter 59180 || Loss: 1056.797119140625 || cur_lr: 1e-06 
iter 59190 || Loss: 799.0172424316406 || cur_lr: 1e-06 
iter 59200 || Loss: 612.798828125 || cur_lr: 1e-06 
iter 59210 || Loss: 765.910400390625 || cur_lr: 1e-06 
iter 59220 || Loss: 613.4332427978516 || cur_lr: 1e-06 
iter 59230 || Loss: 720.9979553222656 || cur_lr: 1e-06 
iter 59240 || Loss: 954.7857055664062 || cur_lr: 1e-06 
iter 59250 || Loss: 813.932373046875 || cur_lr: 1e-06 
iter 59260 || Loss: 621.5313262939453 || cur_lr: 1e-06 
iter 59270 || Loss: 687.0015411376953 || cur_lr: 1e-06 
iter 59280 || Loss: 1038.6482543945312 || cur_lr: 1e-06 
